country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Israel,ISR,2021-01-30,4840907.0,3051297.0,1789610.0,76880.0,174682.0,55.93,35.25,20.68,20182.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-01-31,4973289.0,3124401.0,1848888.0,132382.0,163721.0,57.46,36.1,21.36,18915.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-02-01,5090632.0,3206554.0,1884078.0,117343.0,149097.0,58.81,37.05,21.77,17226.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-02-02,5191294.0,3276327.0,1914967.0,100662.0,134283.0,59.98,37.85,22.12,15514.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-02-03,5302458.0,3336321.0,1966137.0,111164.0,121281.0,61.26,38.55,22.72,14012.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-02-04,5432628.0,3408659.0,2023969.0,130170.0,109950.0,62.76,39.38,23.38,12703.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-02-05,5495003.0,3442407.0,2052596.0,62375.0,104425.0,63.49,39.77,23.71,12065.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-02-06,5538627.0,3463915.0,2074712.0,43624.0,99674.0,63.99,40.02,23.97,11516.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-02-07,5660956.0,3517815.0,2143141.0,122329.0,98238.0,65.4,40.64,24.76,11350.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-02-08,5784471.0,3576243.0,2208228.0,123515.0,99120.0,66.83,41.32,25.51,11452.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-02-09,5917690.0,3642283.0,2275407.0,133219.0,103771.0,68.37,42.08,26.29,11989.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-02-10,6059760.0,3712501.0,2347259.0,142070.0,108186.0,70.01,42.89,27.12,12499.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-02-11,6211976.0,3793268.0,2418708.0,152216.0,111335.0,71.77,43.82,27.94,12863.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-02-12,6288254.0,3832172.0,2456082.0,76278.0,113322.0,72.65,44.27,28.38,13092.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-02-13,6345927.0,3859536.0,2486391.0,57673.0,115329.0,73.32,44.59,28.73,13324.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-02-14,6489285.0,3934124.0,2555161.0,143358.0,118333.0,74.97,45.45,29.52,13671.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-02-15,6645878.0,4015357.0,2630521.0,156593.0,123058.0,76.78,46.39,30.39,14217.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-02-16,6807028.0,4098598.0,2708430.0,161150.0,127048.0,78.64,47.35,31.29,14678.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-02-17,6943931.0,4160299.0,2783632.0,136903.0,126310.0,80.23,48.07,32.16,14593.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-02-18,7092094.0,4229189.0,2862905.0,148163.0,125731.0,81.94,48.86,33.08,14526.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-02-19,7169526.0,4268687.0,2900839.0,77432.0,125896.0,82.83,49.32,33.51,14545.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-02-20,7229582.0,4300208.0,2929374.0,60056.0,126236.0,83.53,49.68,33.84,14584.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-02-21,7386914.0,4379322.0,3007592.0,157332.0,128233.0,85.34,50.6,34.75,14815.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-02-22,7551627.0,4464003.0,3087624.0,164713.0,129393.0,87.25,51.57,35.67,14949.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-02-23,7698554.0,4540977.0,3157577.0,146927.0,127361.0,88.94,52.46,36.48,14714.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-02-24,7821935.0,4601729.0,3220206.0,123381.0,125429.0,90.37,53.17,37.2,14491.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-02-25,7937386.0,4652915.0,3284471.0,115451.0,120756.0,91.7,53.76,37.95,13951.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-02-26,7993263.0,4677816.0,3315447.0,55877.0,117677.0,92.35,54.04,38.3,13596.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-02-27,8031200.0,4695338.0,3335862.0,37937.0,114517.0,92.79,54.25,38.54,13230.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-02-28,8125578.0,4735137.0,3390441.0,94378.0,105523.0,93.88,54.71,39.17,12191.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-03-01,8232089.0,4780595.0,3451494.0,106511.0,97209.0,95.11,55.23,39.88,11231.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-03-02,8337321.0,4821508.0,3515813.0,105232.0,91252.0,96.32,55.7,40.62,10543.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-03-03,8445553.0,4863525.0,3582028.0,108232.0,89088.0,97.57,56.19,41.38,10293.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-03-04,8561121.0,4902744.0,3658377.0,115568.0,89105.0,98.91,56.64,42.27,10295.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-03-05,8614733.0,4919925.0,3694808.0,53612.0,88781.0,99.53,56.84,42.69,10257.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-03-06,8650628.0,4930602.0,3720026.0,35895.0,88490.0,99.94,56.96,42.98,10224.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-03-07,8754095.0,4961588.0,3792507.0,103467.0,89788.0,101.14,57.32,43.82,10373.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-03-08,8861698.0,4996504.0,3865194.0,107603.0,89944.0,102.38,57.73,44.66,10391.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-03-09,8977955.0,5036475.0,3941480.0,116257.0,91519.0,103.72,58.19,45.54,10573.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-03-10,9073019.0,5073185.0,3999834.0,95064.0,89638.0,104.82,58.61,46.21,10356.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-03-11,9179305.0,5110829.0,4068476.0,106286.0,88312.0,106.05,59.05,47.0,10203.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-03-12,9231612.0,5121947.0,4109665.0,52307.0,88126.0,106.66,59.18,47.48,10181.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-03-13,9257019.0,5128212.0,4128807.0,25407.0,86627.0,106.95,59.25,47.7,10008.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Italy,ITA,2020-12-27,7150.0,7150.0,,,,0.01,0.01,,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2020-12-28,8570.0,8570.0,,1420.0,1420.0,0.01,0.01,,23.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2020-12-29,9527.0,9527.0,,957.0,1188.0,0.02,0.02,,20.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2020-12-30,14226.0,14226.0,,4699.0,2359.0,0.02,0.02,,39.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2020-12-31,39555.0,39555.0,,25329.0,8101.0,0.07,0.07,,134.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2021-01-01,50593.0,50593.0,,11038.0,8689.0,0.08,0.08,,144.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2021-01-02,89089.0,89089.0,,38496.0,13656.0,0.15,0.15,,226.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2021-01-03,124208.0,124208.0,,35119.0,16723.0,0.21,0.21,,277.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2021-01-04,192680.0,192680.0,,68472.0,26301.0,0.32,0.32,,435.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2021-01-05,272184.0,272184.0,,79504.0,37522.0,0.45,0.45,,621.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2021-01-06,337322.0,337322.0,,65138.0,46157.0,0.56,0.56,,763.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2021-01-07,429271.0,429271.0,,91949.0,55674.0,0.71,0.71,,921.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2021-01-08,524695.0,524695.0,,95424.0,67729.0,0.87,0.87,,1120.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2021-01-09,611519.0,611519.0,,86824.0,74633.0,1.01,1.01,,1234.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2021-01-10,671836.0,671836.0,,60317.0,78233.0,1.11,1.11,,1294.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2021-01-11,752606.0,752606.0,,80770.0,79989.0,1.24,1.24,,1323.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2021-01-12,834134.0,834134.0,,81528.0,80279.0,1.38,1.38,,1328.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2021-01-13,927573.0,927573.0,,93439.0,84322.0,1.53,1.53,,1395.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2021-01-14,1020405.0,1020405.0,,92832.0,84448.0,1.69,1.69,,1397.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2021-01-15,1108689.0,1108689.0,,88284.0,83428.0,1.83,1.83,,1380.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2021-01-16,1173150.0,1173150.0,,64461.0,80233.0,1.94,1.94,,1327.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2021-01-17,1209616.0,1206714.0,2902.0,36466.0,76826.0,2.0,2.0,0.0,1271.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2021-01-18,1252612.0,1244812.0,7800.0,42996.0,71429.0,2.07,2.06,0.01,1181.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2021-01-19,1284846.0,1275350.0,9496.0,32234.0,64387.0,2.13,2.11,0.02,1065.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2021-01-20,1314871.0,1300875.0,13996.0,30025.0,55328.0,2.17,2.15,0.02,915.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2021-01-21,1349962.0,1316433.0,33529.0,35091.0,47080.0,2.23,2.18,0.06,779.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2021-01-22,1375948.0,1328516.0,47432.0,25986.0,38180.0,2.28,2.2,0.08,631.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2021-01-23,1414296.0,1334176.0,80120.0,38348.0,34449.0,2.34,2.21,0.13,570.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2021-01-24,1447913.0,1337190.0,110723.0,33617.0,34042.0,2.39,2.21,0.18,563.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2021-01-25,1516499.0,1341695.0,174804.0,68586.0,37698.0,2.51,2.22,0.29,624.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2021-01-26,1596197.0,1345821.0,250376.0,79698.0,44479.0,2.64,2.23,0.41,736.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2021-01-27,1666570.0,1351680.0,314890.0,70373.0,50243.0,2.76,2.24,0.52,831.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2021-01-28,1759655.0,1356153.0,403502.0,93085.0,58528.0,2.91,2.24,0.67,968.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2021-01-29,1856866.0,1360690.0,496176.0,97211.0,68703.0,3.07,2.25,0.82,1136.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2021-01-30,1946705.0,1364666.0,582039.0,89839.0,76058.0,3.22,2.26,0.96,1258.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2021-01-31,2005955.0,1367132.0,638823.0,59250.0,79720.0,3.32,2.26,1.06,1319.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2021-02-01,2091196.0,1371457.0,719739.0,85241.0,82100.0,3.46,2.27,1.19,1358.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2021-02-02,2178679.0,1377681.0,800998.0,87483.0,83212.0,3.6,2.28,1.32,1376.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2021-02-03,2277377.0,1386738.0,890639.0,98698.0,87258.0,3.77,2.29,1.47,1443.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2021-02-04,2383623.0,1399927.0,983696.0,106246.0,89138.0,3.94,2.32,1.63,1474.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2021-02-05,2489150.0,1417415.0,1071735.0,105527.0,90326.0,4.12,2.34,1.77,1494.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
Italy,ITA,2021-02-06,2564911.0,1431809.0,1133102.0,75761.0,88315.0,4.24,2.37,1.87,1461.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv
